domain,date,records
Observation period,2002-05-01T00:00:00Z,0
Observation period,2002-06-01T00:00:00Z,0
Observation period,2002-07-01T00:00:00Z,0
Observation period,2002-08-01T00:00:00Z,0
Observation period,2002-09-01T00:00:00Z,0
Observation period,2002-10-01T00:00:00Z,0
Observation period,2002-11-01T00:00:00Z,0
Observation period,2002-12-01T00:00:00Z,0
Observation period,2003-01-01T00:00:00Z,0
Observation period,2003-02-01T00:00:00Z,0
Observation period,2003-03-01T00:00:00Z,0
Observation period,2003-04-01T00:00:00Z,0
Observation period,2003-05-01T00:00:00Z,0
Observation period,2003-06-01T00:00:00Z,0
Observation period,2003-07-01T00:00:00Z,0
Observation period,2003-08-01T00:00:00Z,0
Observation period,2003-09-01T00:00:00Z,0
Observation period,2003-10-01T00:00:00Z,0
Observation period,2003-11-01T00:00:00Z,0
Observation period,2003-12-01T00:00:00Z,0
Observation period,2004-01-01T00:00:00Z,0
Observation period,2004-02-01T00:00:00Z,0
Observation period,2004-03-01T00:00:00Z,0
Observation period,2004-04-01T00:00:00Z,0
Observation period,2004-05-01T00:00:00Z,0
Observation period,2004-06-01T00:00:00Z,0
Observation period,2004-07-01T00:00:00Z,0
Observation period,2004-08-01T00:00:00Z,0
Observation period,2004-09-01T00:00:00Z,0
Observation period,2004-10-01T00:00:00Z,0
Observation period,2004-11-01T00:00:00Z,0
Observation period,2004-12-01T00:00:00Z,0
Observation period,2005-01-01T00:00:00Z,0
Observation period,2005-02-01T00:00:00Z,0
Observation period,2005-03-01T00:00:00Z,0
Observation period,2005-04-01T00:00:00Z,0
Observation period,2005-05-01T00:00:00Z,0
Observation period,2005-06-01T00:00:00Z,0
Observation period,2005-07-01T00:00:00Z,0
Observation period,2005-08-01T00:00:00Z,0
Observation period,2005-09-01T00:00:00Z,0
Observation period,2005-10-01T00:00:00Z,0
Observation period,2005-11-01T00:00:00Z,0
Observation period,2005-12-01T00:00:00Z,0
Observation period,2006-01-01T00:00:00Z,0
Observation period,2006-02-01T00:00:00Z,0
Observation period,2006-03-01T00:00:00Z,0
Observation period,2006-04-01T00:00:00Z,0
Observation period,2006-05-01T00:00:00Z,0
Observation period,2006-06-01T00:00:00Z,0
Observation period,2006-07-01T00:00:00Z,0
Observation period,2006-08-01T00:00:00Z,0
Observation period,2006-09-01T00:00:00Z,0
Observation period,2006-10-01T00:00:00Z,0
Observation period,2006-11-01T00:00:00Z,0
Observation period,2006-12-01T00:00:00Z,0
Observation period,2007-01-01T00:00:00Z,0
Observation period,2007-02-01T00:00:00Z,0
Observation period,2007-03-01T00:00:00Z,0
Observation period,2007-04-01T00:00:00Z,0
Observation period,2007-05-01T00:00:00Z,0
Observation period,2007-06-01T00:00:00Z,0
Observation period,2007-07-01T00:00:00Z,0
Observation period,2007-08-01T00:00:00Z,0
Observation period,2007-09-01T00:00:00Z,0
Observation period,2007-10-01T00:00:00Z,0
Observation period,2007-11-01T00:00:00Z,0
Observation period,2007-12-01T00:00:00Z,0
Observation period,2008-01-01T00:00:00Z,0
Observation period,2008-02-01T00:00:00Z,0
Observation period,2008-03-01T00:00:00Z,0
Observation period,2008-04-01T00:00:00Z,0
Observation period,2008-05-01T00:00:00Z,0
Observation period,2008-06-01T00:00:00Z,0
Observation period,2008-07-01T00:00:00Z,0
Observation period,2008-08-01T00:00:00Z,0
Observation period,2008-09-01T00:00:00Z,0
Observation period,2008-10-01T00:00:00Z,0
Observation period,2008-11-01T00:00:00Z,0
Observation period,2008-12-01T00:00:00Z,0
Observation period,2009-01-01T00:00:00Z,0
Observation period,2009-02-01T00:00:00Z,0
Observation period,2009-03-01T00:00:00Z,0
Observation period,2009-04-01T00:00:00Z,0
Observation period,2009-05-01T00:00:00Z,0
Observation period,2009-06-01T00:00:00Z,0
Observation period,2009-07-01T00:00:00Z,0
Observation period,2009-08-01T00:00:00Z,0
Observation period,2009-09-01T00:00:00Z,0
Observation period,2009-10-01T00:00:00Z,0
Observation period,2009-11-01T00:00:00Z,0
Observation period,2009-12-01T00:00:00Z,0
Observation period,2010-01-01T00:00:00Z,0
Observation period,2010-02-01T00:00:00Z,0
Observation period,2010-03-01T00:00:00Z,0
Observation period,2010-04-01T00:00:00Z,0
Observation period,2010-05-01T00:00:00Z,0
Observation period,2010-06-01T00:00:00Z,0
Observation period,2010-07-01T00:00:00Z,0
Observation period,2010-08-01T00:00:00Z,0
Observation period,2010-09-01T00:00:00Z,0
Observation period,2010-10-01T00:00:00Z,0
Observation period,2010-11-01T00:00:00Z,0
Observation period,2010-12-01T00:00:00Z,0
Observation period,2011-01-01T00:00:00Z,0
Observation period,2011-02-01T00:00:00Z,0
Observation period,2011-03-01T00:00:00Z,0
Observation period,2011-04-01T00:00:00Z,0
Observation period,2011-05-01T00:00:00Z,0
Observation period,2011-06-01T00:00:00Z,0
Observation period,2011-07-01T00:00:00Z,0
Observation period,2011-08-01T00:00:00Z,0
Observation period,2011-09-01T00:00:00Z,0
Observation period,2011-10-01T00:00:00Z,0
Observation period,2011-11-01T00:00:00Z,0
Observation period,2011-12-01T00:00:00Z,0
Observation period,2012-01-01T00:00:00Z,0
Observation period,2012-02-01T00:00:00Z,0
Observation period,2012-03-01T00:00:00Z,0
Observation period,2012-04-01T00:00:00Z,0
Observation period,2012-05-01T00:00:00Z,0
Observation period,2012-06-01T00:00:00Z,0
Observation period,2012-07-01T00:00:00Z,0
Observation period,2012-08-01T00:00:00Z,0
Observation period,2012-09-01T00:00:00Z,0
Observation period,2012-10-01T00:00:00Z,0
Observation period,2012-11-01T00:00:00Z,0
Observation period,2012-12-01T00:00:00Z,0
Observation period,2013-01-01T00:00:00Z,0
Observation period,2013-02-01T00:00:00Z,0
Observation period,2013-03-01T00:00:00Z,0
Observation period,2013-04-01T00:00:00Z,0
Observation period,2013-05-01T00:00:00Z,0
Observation period,2013-06-01T00:00:00Z,0
Observation period,2013-07-01T00:00:00Z,0
Observation period,2013-08-01T00:00:00Z,0
Observation period,2013-09-01T00:00:00Z,0
Observation period,2013-10-01T00:00:00Z,0
Observation period,2013-11-01T00:00:00Z,0
Observation period,2013-12-01T00:00:00Z,0
Observation period,2014-01-01T00:00:00Z,0
Observation period,2014-02-01T00:00:00Z,0
Observation period,2014-03-01T00:00:00Z,0
Observation period,2014-04-01T00:00:00Z,0
Observation period,2014-05-01T00:00:00Z,0
Observation period,2014-06-01T00:00:00Z,0
Observation period,2014-07-01T00:00:00Z,0
Observation period,2014-08-01T00:00:00Z,0
Observation period,2014-09-01T00:00:00Z,0
Observation period,2014-10-01T00:00:00Z,0
Observation period,2014-11-01T00:00:00Z,0
Observation period,2014-12-01T00:00:00Z,0
Observation period,2015-01-01T00:00:00Z,0
Observation period,2015-02-01T00:00:00Z,0
Observation period,2015-03-01T00:00:00Z,0
Observation period,2015-04-01T00:00:00Z,0
Observation period,2015-05-01T00:00:00Z,0
Observation period,2015-06-01T00:00:00Z,0
Observation period,2015-07-01T00:00:00Z,0
Observation period,2015-08-01T00:00:00Z,0
Observation period,2015-09-01T00:00:00Z,0
Observation period,2015-10-01T00:00:00Z,0
Observation period,2015-11-01T00:00:00Z,0
Observation period,2015-12-01T00:00:00Z,0
Observation period,2016-01-01T00:00:00Z,0
Observation period,2016-02-01T00:00:00Z,0
Observation period,2016-03-01T00:00:00Z,0
Observation period,2016-04-01T00:00:00Z,0
Observation period,2016-05-01T00:00:00Z,0
Observation period,2016-06-01T00:00:00Z,0
Observation period,2016-07-01T00:00:00Z,0
Observation period,2016-08-01T00:00:00Z,0
Observation period,2016-09-01T00:00:00Z,0
Observation period,2016-10-01T00:00:00Z,0
Observation period,2016-11-01T00:00:00Z,0
Observation period,2016-12-01T00:00:00Z,0
Observation period,2017-01-01T00:00:00Z,0
Observation period,2017-02-01T00:00:00Z,0
Observation period,2017-03-01T00:00:00Z,0
Observation period,2017-04-01T00:00:00Z,0
Observation period,2017-05-01T00:00:00Z,0
Observation period,2017-06-01T00:00:00Z,0
Observation period,2017-07-01T00:00:00Z,0
Observation period,2017-08-01T00:00:00Z,0
Observation period,2017-09-01T00:00:00Z,0
Observation period,2017-10-01T00:00:00Z,0
Observation period,2017-11-01T00:00:00Z,0
Observation period,2017-12-01T00:00:00Z,0
Observation period,2018-01-01T00:00:00Z,0
Observation period,2018-02-01T00:00:00Z,0
Observation period,2018-03-01T00:00:00Z,0
Observation period,2018-04-01T00:00:00Z,0
Observation period,2018-05-01T00:00:00Z,0
Observation period,2018-06-01T00:00:00Z,0
Observation period,2018-07-01T00:00:00Z,0
Observation period,2018-08-01T00:00:00Z,0
Observation period,2018-09-01T00:00:00Z,0
Observation period,2018-10-01T00:00:00Z,0
Observation period,2018-11-01T00:00:00Z,0
Observation period,2018-12-01T00:00:00Z,0
Observation period,2019-01-01T00:00:00Z,0
Observation period,2019-02-01T00:00:00Z,0
Observation period,2019-03-01T00:00:00Z,0
Observation period,2019-04-01T00:00:00Z,0
Observation period,2019-05-01T00:00:00Z,0
Observation period,2019-06-01T00:00:00Z,0.01
Procedure occurrence,1911-09-01T00:00:00Z,0.05
Procedure occurrence,1912-03-01T00:00:00Z,0.07
Procedure occurrence,1912-04-01T00:00:00Z,0.07
Procedure occurrence,1912-12-01T00:00:00Z,0.02
Procedure occurrence,1913-05-01T00:00:00Z,0.02
Procedure occurrence,1913-09-01T00:00:00Z,0.02
Procedure occurrence,1913-11-01T00:00:00Z,0.03
Procedure occurrence,1914-01-01T00:00:00Z,0.02
Procedure occurrence,1914-02-01T00:00:00Z,0.02
Procedure occurrence,1914-05-01T00:00:00Z,0.02
Procedure occurrence,1914-08-01T00:00:00Z,0.01
Procedure occurrence,1915-01-01T00:00:00Z,0.01
Procedure occurrence,1915-03-01T00:00:00Z,0.04
Procedure occurrence,1915-06-01T00:00:00Z,0.01
Procedure occurrence,1915-08-01T00:00:00Z,0.04
Procedure occurrence,1915-11-01T00:00:00Z,0.03
Procedure occurrence,1915-12-01T00:00:00Z,0.03
Procedure occurrence,1916-01-01T00:00:00Z,0.01
Procedure occurrence,1916-02-01T00:00:00Z,0.01
Procedure occurrence,1916-03-01T00:00:00Z,0.01
Procedure occurrence,1916-04-01T00:00:00Z,0.01
Procedure occurrence,1916-05-01T00:00:00Z,0.01
Procedure occurrence,1916-06-01T00:00:00Z,0.01
Procedure occurrence,1916-07-01T00:00:00Z,0.01
Procedure occurrence,1916-10-01T00:00:00Z,0.01
Procedure occurrence,1916-11-01T00:00:00Z,0.01
Procedure occurrence,1917-01-01T00:00:00Z,0.02
Procedure occurrence,1917-03-01T00:00:00Z,0.01
Procedure occurrence,1917-05-01T00:00:00Z,0.02
Procedure occurrence,1917-08-01T00:00:00Z,0.04
Procedure occurrence,1917-12-01T00:00:00Z,0.04
Procedure occurrence,1918-02-01T00:00:00Z,0.01
Procedure occurrence,1918-03-01T00:00:00Z,0.02
Procedure occurrence,1918-04-01T00:00:00Z,0.02
Procedure occurrence,1918-09-01T00:00:00Z,0.01
Procedure occurrence,1918-10-01T00:00:00Z,0.01
Procedure occurrence,1918-12-01T00:00:00Z,0.01
Procedure occurrence,1919-02-01T00:00:00Z,0.01
Procedure occurrence,1919-04-01T00:00:00Z,0.02
Procedure occurrence,1919-05-01T00:00:00Z,0.01
Procedure occurrence,1919-07-01T00:00:00Z,0.03
Procedure occurrence,1919-08-01T00:00:00Z,0.02
Procedure occurrence,1919-09-01T00:00:00Z,0.02
Procedure occurrence,1919-12-01T00:00:00Z,0.01
Procedure occurrence,1920-04-01T00:00:00Z,0.02
Procedure occurrence,1920-09-01T00:00:00Z,0.01
Procedure occurrence,1920-11-01T00:00:00Z,0.01
Procedure occurrence,1920-12-01T00:00:00Z,0.03
Procedure occurrence,1921-01-01T00:00:00Z,0.01
Procedure occurrence,1921-02-01T00:00:00Z,0.01
Procedure occurrence,1921-03-01T00:00:00Z,0.03
Procedure occurrence,1921-04-01T00:00:00Z,0.01
Procedure occurrence,1921-05-01T00:00:00Z,0.01
Procedure occurrence,1921-06-01T00:00:00Z,0.01
Procedure occurrence,1921-07-01T00:00:00Z,0.01
Procedure occurrence,1921-08-01T00:00:00Z,0.01
Procedure occurrence,1921-09-01T00:00:00Z,0.03
Procedure occurrence,1921-10-01T00:00:00Z,0.01
Procedure occurrence,1921-11-01T00:00:00Z,0.01
Procedure occurrence,1921-12-01T00:00:00Z,0.01
Procedure occurrence,1922-01-01T00:00:00Z,0.01
Procedure occurrence,1922-02-01T00:00:00Z,0.02
Procedure occurrence,1922-03-01T00:00:00Z,0.02
Procedure occurrence,1922-04-01T00:00:00Z,0.01
Procedure occurrence,1922-07-01T00:00:00Z,0.01
Procedure occurrence,1922-08-01T00:00:00Z,0.01
Procedure occurrence,1922-09-01T00:00:00Z,0.01
Procedure occurrence,1923-01-01T00:00:00Z,0.03
Procedure occurrence,1923-03-01T00:00:00Z,0.01
Procedure occurrence,1923-06-01T00:00:00Z,0.01
Procedure occurrence,1923-07-01T00:00:00Z,0.01
Procedure occurrence,1923-08-01T00:00:00Z,0.01
Procedure occurrence,1923-10-01T00:00:00Z,0.01
Procedure occurrence,1923-11-01T00:00:00Z,0.01
Procedure occurrence,1924-01-01T00:00:00Z,0.02
Procedure occurrence,1924-02-01T00:00:00Z,0.03
Procedure occurrence,1924-04-01T00:00:00Z,0.01
Procedure occurrence,1924-05-01T00:00:00Z,0.01
Procedure occurrence,1924-06-01T00:00:00Z,0.02
Procedure occurrence,1924-08-01T00:00:00Z,0.01
Procedure occurrence,1925-02-01T00:00:00Z,0.02
Procedure occurrence,1925-05-01T00:00:00Z,0.01
Procedure occurrence,1925-07-01T00:00:00Z,0.01
Procedure occurrence,1925-08-01T00:00:00Z,0.01
Procedure occurrence,1925-09-01T00:00:00Z,0.03
Procedure occurrence,1925-10-01T00:00:00Z,0.01
Procedure occurrence,1925-11-01T00:00:00Z,0.03
Procedure occurrence,1925-12-01T00:00:00Z,0.02
Procedure occurrence,1926-01-01T00:00:00Z,0.01
Procedure occurrence,1926-02-01T00:00:00Z,0.01
Procedure occurrence,1926-03-01T00:00:00Z,0.02
Procedure occurrence,1926-04-01T00:00:00Z,0.01
Procedure occurrence,1926-05-01T00:00:00Z,0.01
Procedure occurrence,1926-06-01T00:00:00Z,0.03
Procedure occurrence,1926-07-01T00:00:00Z,0.01
Procedure occurrence,1926-08-01T00:00:00Z,0.01
Procedure occurrence,1926-09-01T00:00:00Z,0.01
Procedure occurrence,1926-10-01T00:00:00Z,0.03
Procedure occurrence,1926-11-01T00:00:00Z,0.03
Procedure occurrence,1926-12-01T00:00:00Z,0.02
Procedure occurrence,1927-01-01T00:00:00Z,0.02
Procedure occurrence,1927-02-01T00:00:00Z,0.01
Procedure occurrence,1927-03-01T00:00:00Z,0.01
Procedure occurrence,1927-04-01T00:00:00Z,0.01
Procedure occurrence,1927-05-01T00:00:00Z,0.02
Procedure occurrence,1927-06-01T00:00:00Z,0.01
Procedure occurrence,1927-08-01T00:00:00Z,0.01
Procedure occurrence,1927-09-01T00:00:00Z,0.01
Procedure occurrence,1927-10-01T00:00:00Z,0.02
Procedure occurrence,1927-11-01T00:00:00Z,0.01
Procedure occurrence,1927-12-01T00:00:00Z,0.01
Procedure occurrence,1928-01-01T00:00:00Z,0.02
Procedure occurrence,1928-02-01T00:00:00Z,0.04
Procedure occurrence,1928-03-01T00:00:00Z,0.02
Procedure occurrence,1928-04-01T00:00:00Z,0.01
Procedure occurrence,1928-05-01T00:00:00Z,0.03
Procedure occurrence,1928-06-01T00:00:00Z,0.01
Procedure occurrence,1928-07-01T00:00:00Z,0.01
Procedure occurrence,1928-08-01T00:00:00Z,0.02
Procedure occurrence,1928-09-01T00:00:00Z,0.02
Procedure occurrence,1928-10-01T00:00:00Z,0.01
Procedure occurrence,1928-11-01T00:00:00Z,0.01
Procedure occurrence,1928-12-01T00:00:00Z,0.01
Procedure occurrence,1929-01-01T00:00:00Z,0.02
Procedure occurrence,1929-02-01T00:00:00Z,0.01
Procedure occurrence,1929-03-01T00:00:00Z,0.01
Procedure occurrence,1929-04-01T00:00:00Z,0.01
Procedure occurrence,1929-05-01T00:00:00Z,0.01
Procedure occurrence,1929-06-01T00:00:00Z,0.02
Procedure occurrence,1929-07-01T00:00:00Z,0.01
Procedure occurrence,1929-08-01T00:00:00Z,0.02
Procedure occurrence,1929-09-01T00:00:00Z,0.03
Procedure occurrence,1929-10-01T00:00:00Z,0.01
Procedure occurrence,1930-02-01T00:00:00Z,0.02
Procedure occurrence,1930-03-01T00:00:00Z,0.01
Procedure occurrence,1930-04-01T00:00:00Z,0.01
Procedure occurrence,1930-07-01T00:00:00Z,0.01
Procedure occurrence,1930-08-01T00:00:00Z,0.01
Procedure occurrence,1930-09-01T00:00:00Z,0.01
Procedure occurrence,1930-10-01T00:00:00Z,0.01
Procedure occurrence,1931-02-01T00:00:00Z,0.02
Procedure occurrence,1931-03-01T00:00:00Z,0.01
Procedure occurrence,1931-04-01T00:00:00Z,0.01
Procedure occurrence,1931-07-01T00:00:00Z,0.01
Procedure occurrence,1931-08-01T00:00:00Z,0.01
Procedure occurrence,1931-09-01T00:00:00Z,0.01
Procedure occurrence,1931-12-01T00:00:00Z,0.02
Procedure occurrence,1932-03-01T00:00:00Z,0.01
Procedure occurrence,1932-04-01T00:00:00Z,0.02
Procedure occurrence,1932-05-01T00:00:00Z,0.02
Procedure occurrence,1932-06-01T00:00:00Z,0.01
Procedure occurrence,1932-07-01T00:00:00Z,0.02
Procedure occurrence,1932-08-01T00:00:00Z,0.02
Procedure occurrence,1932-09-01T00:00:00Z,0.01
Procedure occurrence,1932-10-01T00:00:00Z,0.02
Procedure occurrence,1932-12-01T00:00:00Z,0
Procedure occurrence,1933-01-01T00:00:00Z,0
Procedure occurrence,1933-03-01T00:00:00Z,0.01
Procedure occurrence,1933-04-01T00:00:00Z,0.02
Procedure occurrence,1933-07-01T00:00:00Z,0.01
Procedure occurrence,1933-09-01T00:00:00Z,0
Procedure occurrence,1933-10-01T00:00:00Z,0
Procedure occurrence,1933-11-01T00:00:00Z,0.02
Procedure occurrence,1934-01-01T00:00:00Z,0.01
Procedure occurrence,1934-02-01T00:00:00Z,0
Procedure occurrence,1934-04-01T00:00:00Z,0
Procedure occurrence,1934-05-01T00:00:00Z,0
Procedure occurrence,1934-08-01T00:00:00Z,0.02
Procedure occurrence,1934-09-01T00:00:00Z,0.01
Procedure occurrence,1934-10-01T00:00:00Z,0.02
Procedure occurrence,1935-01-01T00:00:00Z,0
Procedure occurrence,1935-02-01T00:00:00Z,0
Procedure occurrence,1935-03-01T00:00:00Z,0
Procedure occurrence,1935-05-01T00:00:00Z,0.01
Procedure occurrence,1935-06-01T00:00:00Z,0.01
Procedure occurrence,1935-10-01T00:00:00Z,0.01
Procedure occurrence,1935-12-01T00:00:00Z,0
Procedure occurrence,1936-01-01T00:00:00Z,0.01
Procedure occurrence,1936-02-01T00:00:00Z,0.02
Procedure occurrence,1936-03-01T00:00:00Z,0.01
Procedure occurrence,1936-04-01T00:00:00Z,0.02
Procedure occurrence,1936-06-01T00:00:00Z,0
Procedure occurrence,1936-08-01T00:00:00Z,0.01
Procedure occurrence,1936-09-01T00:00:00Z,0.01
Procedure occurrence,1936-10-01T00:00:00Z,0.01
Procedure occurrence,1936-11-01T00:00:00Z,0
Procedure occurrence,1936-12-01T00:00:00Z,0.01
Procedure occurrence,1937-01-01T00:00:00Z,0.01
Procedure occurrence,1937-02-01T00:00:00Z,0
Procedure occurrence,1937-03-01T00:00:00Z,0.01
Procedure occurrence,1937-04-01T00:00:00Z,0.01
Procedure occurrence,1937-05-01T00:00:00Z,0
Procedure occurrence,1937-06-01T00:00:00Z,0
Procedure occurrence,1937-07-01T00:00:00Z,0
Procedure occurrence,1937-08-01T00:00:00Z,0.01
Procedure occurrence,1937-09-01T00:00:00Z,0.01
Procedure occurrence,1937-10-01T00:00:00Z,0
Procedure occurrence,1937-11-01T00:00:00Z,0.02
Procedure occurrence,1937-12-01T00:00:00Z,0.01
Procedure occurrence,1938-01-01T00:00:00Z,0
Procedure occurrence,1938-02-01T00:00:00Z,0.02
Procedure occurrence,1938-03-01T00:00:00Z,0.01
Procedure occurrence,1938-04-01T00:00:00Z,0.01
Procedure occurrence,1938-05-01T00:00:00Z,0
Procedure occurrence,1938-06-01T00:00:00Z,0.01
Procedure occurrence,1938-07-01T00:00:00Z,0.01
Procedure occurrence,1938-08-01T00:00:00Z,0.01
Procedure occurrence,1938-09-01T00:00:00Z,0.01
Procedure occurrence,1938-10-01T00:00:00Z,0.01
